Take the vase off of the top shelf above the table	{"graph_name": "fsm_graph_1074", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Take the vase off of the top shelf above the table", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "off of the top shelf above the table"}, "object": {"pvf_type": "string", "pvf_example": "the vase"}, "verb": {"pvf_type": "string", "pvf_example": "Take"}}}]}
Turn around and face the table with the lamp with the green shade.	{"graph_name": "fsm_graph_1075", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn around", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "around"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaOrient", "id": 0}]}, {"name": "TaOrient", "package_name": "ta_orient", "description": "and face the table with the lamp with the green shade.", "id": 0, "effect": "synchronous", "input_parameters": {"landmark": {"pvf_type": "string", "pvf_example": "the table with the lamp with the green shade"}, "verb": {"pvf_type": "string", "pvf_example": "face"}}, "parents": [{"name": "TaManoeuvre", "id": 0}]}]}
Turn the lamp on	{"graph_name": "fsm_graph_1076", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn the lamp on", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Turn a lamp on with a vase in hand	{"graph_name": "fsm_graph_1077", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn a lamp on with a vase in hand", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "a lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Turn around and walk to the shelves containing bowls on the wall.	{"graph_name": "fsm_graph_1078", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn around ", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "around"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}, "children": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and walk to the shelves containing bowls on the wall.", "id": 0, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "to the shelves containing bowls on the wall"}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "parents": [{"name": "TaManoeuvre", "id": 0}]}]}
Pick up the bowl from the top shelf.	{"graph_name": "fsm_graph_1079", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Pick up the bowl from the top shelf.", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "from the top shelf"}, "object": {"pvf_type": "string", "pvf_example": "the bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Pick up"}}}]}
Turn on the desk lamp	{"graph_name": "fsm_graph_108", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn on the desk lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the desk lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Turn right and walk to the lamp on the end table by the alarm clock.	{"graph_name": "fsm_graph_1080", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn right ", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and walk to the lamp on the end table by the alarm clock.", "id": 0, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "to the lamp on the end table by the alarm clock"}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "parents": [{"name": "TaManoeuvre", "id": 0}]}]}
Turn on the lamp	{"graph_name": "fsm_graph_1081", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn on the lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Examine a bowl by the light of a table lamp	{"graph_name": "fsm_graph_1082", "graph_description": "", "umrf_actions": [{"name": "TaSurvey", "package_name": "ta_survey", "description": "Examine a bowl by the light of a table lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "a bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Examine"}}}]}
Turn around and walk to the desk in front of you and look to the shelves that are above the desk	{"graph_name": "fsm_graph_1083", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn around", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "around"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and walk to the desk in front of you", "id": 0, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "to the desk in front of you"}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "children": [{"name": "TaOrient", "id": 0}], "parents": [{"name": "TaManoeuvre", "id": 0}]}, {"name": "TaOrient", "package_name": "ta_orient", "description": "and look to the shelves that are above the desk", "id": 0, "effect": "synchronous", "input_parameters": {"landmark": {"pvf_type": "string", "pvf_example": "to the shelves that are above the desk"}, "verb": {"pvf_type": "string", "pvf_example": "look"}}, "parents": [{"name": "TaNavigation", "id": 0}]}]}
Pick up the square, glass bowl that is on the middle shelf	{"graph_name": "fsm_graph_1084", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Pick up the square, glass bowl that is on the middle shelf", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "on the middle shelf"}, "object": {"pvf_type": "string", "pvf_example": "the square, glass bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Pick up"}}}]}
Turn right hang a right then hang left and walk to the door and walk towards the white safe and face the small, light brown stand	{"graph_name": "fsm_graph_1085", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn right ", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": " hang a right ", "id": 1, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "hang"}}, "children": [{"name": "TaNavigation", "id": 1}], "parents": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "then hang left ", "id": 2, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "left"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "hang"}}, "children": [{"name": "TaOrient", "id": 0}], "parents": [{"name": "TaNavigation", "id": 1}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and walk to the door", "id": 0, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "to the door"}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "children": [{"name": "TaManoeuvre", "id": 1}], "parents": [{"name": "TaManoeuvre", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and walk towards the white safe", "id": 1, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "towards the white safe"}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "children": [{"name": "TaManoeuvre", "id": 2}], "parents": [{"name": "TaManoeuvre", "id": 1}]}, {"name": "TaOrient", "package_name": "ta_orient", "description": "and face the small, light brown stand", "id": 0, "effect": "synchronous", "input_parameters": {"landmark": {"pvf_type": "string", "pvf_example": "the small, light brown stand"}, "verb": {"pvf_type": "string", "pvf_example": "face"}}, "parents": [{"name": "TaManoeuvre", "id": 2}]}]}
Turn on the lamp that is sitting on the stand	{"graph_name": "fsm_graph_1086", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn on the lamp that is sitting on the stand", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Examine a glass bowl under by the light of a lamp	{"graph_name": "fsm_graph_1087", "graph_description": "", "umrf_actions": [{"name": "TaSurvey", "package_name": "ta_survey", "description": "Examine a glass bowl under by the light of a lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "a glass bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Examine"}}}]}
Turn right towards the desk	{"graph_name": "fsm_graph_1088", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn right towards the desk", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string", "pvf_example": "towards the desk"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}}]}
Pick up the bowl which is on the top shelf of the desk	{"graph_name": "fsm_graph_1089", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Pick up the bowl which is on the top shelf of the desk", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "on the top shelf of the desk"}, "object": {"pvf_type": "string", "pvf_example": "the bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Pick up"}}}]}
Turn around and walk back to the dresser along the wall.	{"graph_name": "fsm_graph_109", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn around ", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "around"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}, "children": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and walk back to the dresser along the wall.", "id": 0, "effect": "synchronous", "input_parameters": {"location": {"pvf_type": "string", "pvf_example": "to the dresser along the wall"}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "parents": [{"name": "TaManoeuvre", "id": 0}]}]}
Walk to the left side of the desk and stand to the left of the lamp on the desk.	{"graph_name": "fsm_graph_1090", "graph_description": "", "umrf_actions": [{"name": "TaNavigation", "package_name": "ta_navigation", "description": "Walk to the left side of the desk", "id": 0, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "to the left side of the desk"}, "verb": {"pvf_type": "string", "pvf_example": "Walk"}}, "children": [{"name": "TaOrient", "id": 0}]}, {"name": "TaOrient", "package_name": "ta_orient", "description": "and stand to the left of the lamp on the desk.", "id": 0, "effect": "synchronous", "input_parameters": {"landmark": {"pvf_type": "string", "pvf_example": "to the left of the lamp on the desk."}, "verb": {"pvf_type": "string", "pvf_example": "stand"}}, "parents": [{"name": "TaNavigation", "id": 0}]}]}
Turn on the lamp.	{"graph_name": "fsm_graph_1091", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn on the lamp.", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Examine a bowl by the light of a desk lamp	{"graph_name": "fsm_graph_1092", "graph_description": "", "umrf_actions": [{"name": "TaSurvey", "package_name": "ta_survey", "description": "Examine a bowl by the light of a desk lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "a bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Examine"}}}]}
Turn right and face desk with shelf.	{"graph_name": "fsm_graph_1093", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn right", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}, "children": [{"name": "TaOrient", "id": 0}]}, {"name": "TaOrient", "package_name": "ta_orient", "description": " and face desk with shelf.", "id": 0, "effect": "synchronous", "input_parameters": {"landmark": {"pvf_type": "string", "pvf_example": "desk with shelf"}, "verb": {"pvf_type": "string", "pvf_example": "face"}}, "parents": [{"name": "TaManoeuvre", "id": 0}]}]}
Remove bowl from shelf, to the right of the cup.	{"graph_name": "fsm_graph_1094", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Remove bowl from shelf, to the right of the cup.", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "from shelf, to the right of the cup"}, "object": {"pvf_type": "string", "pvf_example": "bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Remove"}}}]}
Turn left turn right to face wall proceed to end of desk	{"graph_name": "fsm_graph_1095", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn left", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "left"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}, "children": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "turn right to face wall", "id": 1, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "distance": {"amount": {"pvf_type": "number"}, "unit": {"pvf_type": "string"}}, "extent": {"pvf_type": "string", "pvf_example": "to face wall"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "parents": [{"name": "TaNavigation", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": " proceed to end of desk", "id": 0, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "to end of desk"}, "verb": {"pvf_type": "string", "pvf_example": "proceed"}}, "children": [{"name": "TaManoeuvre", "id": 1}], "parents": [{"name": "TaManoeuvre", "id": 0}]}]}
Turn on lamp above you.	{"graph_name": "fsm_graph_1096", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn on lamp above you.", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Pick up bowl turn on light	{"graph_name": "fsm_graph_1097", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Pick up bowl", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string"}, "object": {"pvf_type": "string", "pvf_example": "bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Pick up"}}, "children": [{"name": "TaToggle", "id": 0}]}, {"name": "TaToggle", "package_name": "ta_toggle", "description": " turn on light", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "light"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "parents": [{"name": "TaPickup", "id": 0}]}]}
Move to the right facing the top desk shelf with the bowl on top	{"graph_name": "fsm_graph_1098", "graph_description": "", "umrf_actions": [{"name": "TaNavigation", "package_name": "ta_navigation", "description": "Move to the right", "id": 0, "effect": "synchronous", "input_parameters": {"extent": {"pvf_type": "string"}, "location": {"pvf_type": "string", "pvf_example": "to the right"}, "verb": {"pvf_type": "string", "pvf_example": "move"}}, "children": [{"name": "TaOrient", "id": 0}]}, {"name": "TaOrient", "package_name": "ta_orient", "description": "facing the top desk shelf with the bowl on top", "id": 0, "effect": "synchronous", "input_parameters": {"landmark": {"pvf_type": "string", "pvf_example": "the top desk shelf with the bowl on top"}, "verb": {"pvf_type": "string", "pvf_example": "facing"}}, "parents": [{"name": "TaNavigation", "id": 0}]}]}
Pick up the bowl on top of the desk shelf to the left	{"graph_name": "fsm_graph_1099", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Pick up the bowl on top of the desk shelf to the left", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "on top of the desk shelf to the left"}, "object": {"pvf_type": "string", "pvf_example": "the bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Pick up"}}}]}
move to the left pick up the alarm clock off of the dresser	{"graph_name": "fsm_graph_11", "graph_description": "", "umrf_actions": [{"name": "TaManouevre", "package_name": "ta_manouevre", "description": "move to the left", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "to the left"}, "verb": {"pvf_type": "string", "pvf_example": "move"}}}, {"name": "TaPickup", "package_name": "ta_pickup", "description": "pick up the alarm clock off of the dresser", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "off of the dresser"}, "object": {"pvf_type": "string", "pvf_example": "alarm clock"}, "verb": {"pvf_type": "string", "pvf_example": "pick up"}}}]}
Pick up the clock from the left side of the dresser.	{"graph_name": "fsm_graph_110", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Pick up the clock from the left side of the dresser.", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "the left side of the dresser"}, "object": {"pvf_type": "string", "pvf_example": "the clock"}, "verb": {"pvf_type": "string", "pvf_example": "Pick up"}}}]}
Carry the bowl over to the far left side of the desk shelf where the lamp is	{"graph_name": "fsm_graph_1100", "graph_description": "", "umrf_actions": [{"name": "TaTransport", "package_name": "ta_transport", "description": "Carry the bowl over to the far left side of the desk shelf where the lamp is", "id": 0, "effect": "synchronous", "input_parameters": {"location": {"pvf_type": "string", "pvf_example": "to the far left side of the desk shelf where the lamp is"}, "object": {"pvf_type": "string", "pvf_example": "the bowl"}, "verb": {"pvf_type": "string", "pvf_example": "Carry"}}}]}
Turn on the lamp	{"graph_name": "fsm_graph_1101", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn on the lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
and turn around then left and find the desk Carry the clock	{"graph_name": "fsm_graph_111", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "and turn around", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "around"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaManoeuvre", "id": 1}], "parents": [{"name": "TaTransport", "id": 0}]}, {"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "then left", "id": 1, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "left"}, "verb": {"pvf_type": "string"}}, "children": [{"name": "TaSurvey", "id": 0}], "parents": [{"name": "TaManoeuvre", "id": 0}]}, {"name": "TaSurvey", "package_name": "ta_survey", "description": "and find the desk", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the desk"}, "verb": {"pvf_type": "string", "pvf_example": "find"}}, "parents": [{"name": "TaManoeuvre", "id": 1}]}, {"name": "TaTransport", "package_name": "ta_transport", "description": "Carry the clock", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "the clock"}, "verb": {"pvf_type": "string", "pvf_example": "Carry"}}, "children": [{"name": "TaManoeuvre", "id": 0}]}]}
turn on the lamp that is on the left side of the desk.	{"graph_name": "fsm_graph_112", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "turn on the lamp that is on the left side of the desk.", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "on the left side of the desk"}, "object": {"pvf_type": "string", "pvf_example": "the lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
turn on a lamp	{"graph_name": "fsm_graph_113", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "turn on a lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}}]}
Turn around and walk over to the small dresser. turn on a lamp	{"graph_name": "fsm_graph_114", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn around", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "around"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}, "children": [{"name": "TaNavigation", "id": 0}], "parents": [{"name": "TaToggle", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and walk over to the small dresser.", "id": 0, "effect": "synchronous", "input_parameters": {"location": {"pvf_type": "string", "pvf_example": "to the small dresser"}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "parents": [{"name": "TaManoeuvre", "id": 0}]}, {"name": "TaToggle", "package_name": "ta_toggle", "description": "turn on a lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaManoeuvre", "id": 0}]}]}
Pick up the alarm clock that is sitting on the dresser.	{"graph_name": "fsm_graph_115", "graph_description": "", "umrf_actions": [{"name": "TaPickup", "package_name": "ta_pickup", "description": "Pick up the alarm clock that is sitting on the dresser.", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "sitting on the dresser"}, "object": {"pvf_type": "string", "pvf_example": "the alarm clock"}, "verb": {"pvf_type": "string", "pvf_example": "Pick up"}}}]}
Turn around then turn left walk a few steps and head over to the desk	{"graph_name": "fsm_graph_116", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn around", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "around"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}, "children": [{"name": "TaManoeuvre", "id": 2}]}, {"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "then turn left", "id": 1, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "left"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaNavigation", "id": 0}], "parents": [{"name": "TaManoeuvre", "id": 2}]}, {"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "walk a few steps", "id": 2, "effect": "synchronous", "input_parameters": {"distance": {"amount": {"pvf_type": "number", "pvf_example": "a few"}, "unit": {"pvf_type": "string", "pvf_example": "steps"}}, "verb": {"pvf_type": "string", "pvf_example": "walk"}}, "children": [{"name": "TaManoeuvre", "id": 1}], "parents": [{"name": "TaManoeuvre", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and head over to the desk", "id": 0, "effect": "synchronous", "input_parameters": {"location": {"pvf_type": "string", "pvf_example": "to the desk"}, "verb": {"pvf_type": "string", "pvf_example": "head"}}, "parents": [{"name": "TaManoeuvre", "id": 1}]}]}
Turn on the lamp that sits on the desk.	{"graph_name": "fsm_graph_117", "graph_description": "", "umrf_actions": [{"name": "TaToggle", "package_name": "ta_toggle", "description": "Turn on the lamp that sits on the desk.", "id": 0, "effect": "synchronous", "input_parameters": {"locale": {"pvf_type": "string", "pvf_example": "that sits on the desk"}, "object": {"pvf_type": "string", "pvf_example": "the lamp"}, "state": {"pvf_type": "string", "pvf_example": "on"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}}]}
Examine an alarm clock by the light of a lamp	{"graph_name": "fsm_graph_118", "graph_description": "", "umrf_actions": [{"name": "TaSurvey", "package_name": "ta_survey", "description": "Examine an alarm clock by the light of a lamp", "id": 0, "effect": "synchronous", "input_parameters": {"object": {"pvf_type": "string", "pvf_example": "alarm clock"}, "verb": {"pvf_type": "string", "pvf_example": "Examine"}}}]}
Turn right then turn right again and head to the dresser	{"graph_name": "fsm_graph_119", "graph_description": "", "umrf_actions": [{"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "Turn right", "id": 0, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "verb": {"pvf_type": "string", "pvf_example": "Turn"}}, "children": [{"name": "TaManoeuvre", "id": 1}]}, {"name": "TaManoeuvre", "package_name": "ta_manoeuvre", "description": "then turn right again", "id": 1, "effect": "synchronous", "input_parameters": {"direction": {"pvf_type": "string", "pvf_example": "right"}, "verb": {"pvf_type": "string", "pvf_example": "turn"}}, "children": [{"name": "TaNavigation", "id": 0}], "parents": [{"name": "TaManoeuvre", "id": 0}]}, {"name": "TaNavigation", "package_name": "ta_navigation", "description": "and head to the dresser", "id": 0, "effect": "synchronous", "input_parameters": {"location": {"pvf_type": "string", "pvf_example": "to the dresser"}, "verb": {"pvf_type": "string", "pvf_example": "head"}}, "parents": [{"name": "TaManoeuvre", "id": 1}]}]}
